index,0,1,Color
0,-0.15263031445599287,-0.30001908510337794,3
1,0.0717907044555911,0.38622031458258654,2
2,0.0717907044555907,0.3862203145825835,2
3,-1.309294772623428,-0.6335305672060825,2
4,-1.309294772623428,-0.6335305672060825,2
5,0.07179070445559067,0.38622031458258343,2
6,0.07179070445559067,0.38622031458258343,2
7,1.9738103688680784,-0.2319028367752862,2
8,0.07179070445559067,0.38622031458258343,2
9,0.07179070445559067,0.38622031458258343,2
10,0.07179070445559067,0.38622031458258343,2
11,0.07179070445559067,0.38622031458258343,2
12,0.07179070445559067,0.38622031458258343,2
13,0.07179070445559067,0.38622031458258343,2
14,0.07179070445559067,0.38622031458258343,2
15,0.12582674176237008,0.5299431372359709,2
16,1.0228005366618345,0.07715873890364858,2
17,0.07179070445559067,0.38622031458258343,2
18,-0.35828494041718467,-0.9425921428850176,2
19,0.07179070445559067,0.38622031458258343,2
20,0.07179070445559067,0.38622031458258343,2
21,0.07179070445559067,0.38622031458258343,2
22,0.07179070445559067,0.38622031458258343,2
23,0.07179070445559067,0.38622031458258343,2
24,-1.309294772623428,-0.6335305672060825,3
25,-1.309294772623428,-0.6335305672060825,3
26,0.07179070445559067,0.38622031458258343,3
27,-0.09859427714920267,-0.1562962624498085,3
28,0.07179070445559067,0.38622031458258343,3
29,-0.09859427714920267,-0.1562962624498085,3
30,1.8034253872632848,-0.7744194138076782,3
31,0.07179070445559067,0.38622031458258343,2
32,-0.09859427714920267,-0.1562962624498085,3
33,0.07179070445559067,0.38622031458258343,2
34,0.07179070445559067,0.38622031458258343,2
35,0.12582674176237008,0.5299431372359709,3
36,0.07179070445559067,0.38622031458258343,2
37,0.07179070445559067,0.38622031458258343,2
38,1.0228005366618345,0.07715873890364858,2
39,-0.09859427714920267,-0.1562962624498085,3
40,0.07179070445559067,0.38622031458258343,2
41,0.07179070445559067,0.38622031458258343,2
42,0.07179070445559067,0.38622031458258343,2
43,0.07179070445559067,0.38622031458258343,3
