index,0,1,Color
0,1.354625559256997,-0.3945977309747146,3
1,0.07449539056552182,-0.551372095175624,2
2,0.07449539056552203,-0.5513720951756234,2
3,-0.7545786606952927,0.0072870935744921385,2
4,-0.7545786606952927,0.007287093574492138,2
5,0.856159797224767,0.6008526533867695,2
6,2.5143078997463966,-0.5164657241134617,2
7,-0.7545786606952927,0.007287093574492138,-1
8,0.48490820902704174,0.03925318199119379,2
9,0.48490820902704174,0.03925318199119379,2
10,0.856159797224767,0.6008526533867695,2
11,0.07449539056552201,-0.5513720951756237,2
12,-0.7545786606952927,0.007287093574492138,-1
13,-0.7545786606952927,0.007287093574492138,2
14,-0.7545786606952927,0.007287093574492138,2
15,0.856159797224767,0.6008526533867695,2
16,-0.7545786606952927,0.007287093574492138,-1
17,0.856159797224767,0.6008526533867695,2
18,-0.7545786606952927,0.007287093574492138,2
19,0.48490820902704174,0.03925318199119379,2
20,0.07449539056552201,-0.5513720951756237,2
21,-0.7545786606952927,0.007287093574492138,-1
22,0.07449539056552201,-0.5513720951756237,2
23,-0.7545786606952927,0.007287093574492138,2
24,-0.7545786606952927,0.007287093574492138,3
25,0.856159797224767,0.6008526533867695,3
26,0.856159797224767,0.6008526533867695,3
27,0.5255515079961827,0.1640614577753877,3
28,0.856159797224767,0.6008526533867695,3
29,-0.7545786606952927,0.007287093574492138,3
30,0.856159797224767,0.6008526533867695,3
31,-0.7545786606952927,0.007287093574492138,-1
32,-0.7545786606952927,0.007287093574492138,2
33,0.856159797224767,0.6008526533867695,2
34,0.48490820902704174,0.03925318199119379,2
35,-0.7545786606952927,0.007287093574492138,3
36,-0.7545786606952927,0.007287093574492138,2
37,-0.7545786606952927,0.007287093574492138,2
38,0.07449539056552201,-0.5513720951756237,2
39,0.48490820902704174,0.03925318199119379,3
40,0.856159797224767,0.6008526533867695,2
41,1.7326434930871515,-1.668690472675855,2
42,0.856159797224767,0.6008526533867695,2
43,-0.3833270724975676,0.568886564970068,3
44,0.856159797224767,0.6008526533867695,2
45,0.07449539056552201,-0.5513720951756237,2
46,0.48490820902704174,0.03925318199119379,2
47,-0.7545786606952927,0.007287093574492138,-1
48,-0.7545786606952927,0.007287093574492138,3
49,0.07449539056552201,-0.5513720951756237,2
50,1.7326434930871515,-1.668690472675855,-1
51,0.856159797224767,0.6008526533867695,2
52,-0.7545786606952927,0.007287093574492138,-1
53,-0.7545786606952927,0.007287093574492138,2
54,-0.7545786606952927,0.007287093574492138,-1
55,0.856159797224767,0.6008526533867695,2
56,0.4457469787632472,0.01022737621995232,3
57,0.856159797224767,0.6008526533867695,2
58,-0.7545786606952927,0.007287093574492138,-1
59,-0.7545786606952927,0.007287093574492138,-1
60,-0.7545786606952927,0.007287093574492138,3
61,-0.7545786606952927,0.007287093574492138,2
62,-0.7545786606952927,0.007287093574492138,2
63,0.856159797224767,0.6008526533867695,2
64,2.5143078997463966,-0.5164657241134617,2
65,-0.7545786606952927,0.007287093574492138,-1
66,-0.7545786606952927,0.007287093574492138,3
67,-0.7545786606952927,0.007287093574492138,2
68,0.07449539056552201,-0.5513720951756237,2
69,0.48490820902704174,0.03925318199119379,2
70,-0.7545786606952927,0.007287093574492138,-1
71,0.9359643264577021,0.7546867349422051,2
72,-0.7545786606952927,0.007287093574492138,3
73,0.4457469787632472,0.01022737621995232,3
